Report Number,Occur Date,UCR Literal,Latitude,Longitude,Month,Year,Zipcode
193482122,12/13/2019,LARCENY-NON VEHICLE,33.70087,-84.46574,12,2019,30311
193482169,12/14/2019,LARCENY-NON VEHICLE,33.682159999999996,-84.50999,12,2019,30331
193480101,12/14/2019,LARCENY-NON VEHICLE,33.75951,-84.38748000000001,12,2019,30303
193480653,12/11/2019,LARCENY-NON VEHICLE,33.77192,-84.46399,12,2019,30318
193481016,12/9/2019,LARCENY-NON VEHICLE,33.75789,-84.34796999999999,12,2019,30307
193481056,12/14/2019,LARCENY-NON VEHICLE,33.75177,-84.4857,12,2019,30311
193481312,12/14/2019,LARCENY-NON VEHICLE,33.82403,-84.36328,12,2019,30324
193481589,12/14/2019,LARCENY-NON VEHICLE,33.82403,-84.36328,12,2019,30324
193481650,12/14/2019,LARCENY-NON VEHICLE,33.75445,-84.38954,12,2019,30303
193481715,12/14/2019,LARCENY-NON VEHICLE,33.75674,-84.34619,12,2019,30307
193481914,12/14/2019,LARCENY-NON VEHICLE,33.779090000000004,-84.36717,12,2019,30308
193480757,12/14/2019,LARCENY-NON VEHICLE,33.75177,-84.4857,12,2019,30311
193480880,12/14/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,12,2019,30313
193480936,12/14/2019,LARCENY-NON VEHICLE,33.75674,-84.34619,12,2019,30307
193480610,12/13/2019,BURGLARY-NONRES,33.75893,-84.50409,12,2019,30311
193490515,12/15/2019,LARCENY-NON VEHICLE,33.75177,-84.4857,12,2019,30311
193490610,12/15/2019,LARCENY-NON VEHICLE,33.786970000000004,-84.38959,12,2019,30363
193490681,12/15/2019,LARCENY-NON VEHICLE,33.75392,-84.49736,12,2019,30311
193490760,12/15/2019,LARCENY-NON VEHICLE,33.82403,-84.36328,12,2019,30324
193491021,12/15/2019,LARCENY-NON VEHICLE,33.81878,-84.38861,12,2019,30309
193491082,12/15/2019,LARCENY-NON VEHICLE,33.72055,-84.35045,12,2019,30316
193491203,12/15/2019,LARCENY-NON VEHICLE,33.764540000000004,-84.37155,12,2019,30308
193491256,12/15/2019,LARCENY-NON VEHICLE,33.7032,-84.37701,12,2019,30315
193491329,12/15/2019,LARCENY-NON VEHICLE,33.846759999999996,-84.36211999999999,12,2019,30326
193491418,12/15/2019,LARCENY-NON VEHICLE,33.846759999999996,-84.36211999999999,12,2019,30326
193491581,12/15/2019,LARCENY-NON VEHICLE,33.846759999999996,-84.36211999999999,12,2019,30326
193491646,12/15/2019,LARCENY-NON VEHICLE,33.818659999999994,-84.34906,12,2019,30324
193491666,12/15/2019,LARCENY-NON VEHICLE,33.71803,-84.41768,12,2019,30310
193491347,12/15/2019,LARCENY-NON VEHICLE,33.847120000000004,-84.37385,12,2019,30305
193491818,12/15/2019,LARCENY-NON VEHICLE,33.74387,-84.41937,12,2019,30310
193490822,12/6/2019,LARCENY-NON VEHICLE,33.72661,-84.33471999999999,12,2019,30316
193491186,12/14/2019,LARCENY-NON VEHICLE,33.722640000000006,-84.40177,12,2019,30310
193491213,12/14/2019,LARCENY-NON VEHICLE,33.846759999999996,-84.36211999999999,12,2019,30326
193491250,12/15/2019,LARCENY-NON VEHICLE,33.74365,-84.39437,12,2019,30303
193491510,12/15/2019,LARCENY-NON VEHICLE,33.83794,-84.37854,12,2019,30305
193491651,12/14/2019,LARCENY-NON VEHICLE,33.8575,-84.38159,12,2019,30305
193490014,12/15/2019,AUTO THEFT,33.70027,-84.47905,12,2019,30311
193490022,12/14/2019,AUTO THEFT,33.72463,-84.39704,12,2019,30312
193490519,12/14/2019,AUTO THEFT,33.78315,-84.35128,12,2019,30306
193490613,12/15/2019,AUTO THEFT,33.73263,-84.34997,12,2019,30316
193490678,12/14/2019,AUTO THEFT,33.68274,-84.40902,12,2019,30354
193490917,12/14/2019,AUTO THEFT,33.7054,-84.50386999999999,12,2019,30311
193491001,12/15/2019,AUTO THEFT,33.78764,-84.405,12,2019,30363
193491162,12/15/2019,AUTO THEFT,33.73778,-84.41506,12,2019,30310
193491366,12/15/2019,AUTO THEFT,33.74297,-84.40628000000001,12,2019,30303
193491264,12/15/2019,AUTO THEFT,33.75755,-84.41956,12,2019,30314
193491639,12/15/2019,ROBBERY-PEDESTRIAN,33.71965,-84.42716,12,2019,30310
193490058,12/15/2019,ROBBERY-PEDESTRIAN,33.70045,-84.45071,12,2019,30344
193490179,12/15/2019,ROBBERY-PEDESTRIAN,33.83269,-84.37234000000001,12,2019,30305
193491571,12/15/2019,ROBBERY-PEDESTRIAN,33.74901,-84.49481999999999,12,2019,30311
193490013,12/15/2019,ROBBERY-COMMERCIAL,33.7407,-84.36764000000001,12,2019,30312
193490074,12/15/2019,ROBBERY-COMMERCIAL,33.68999,-84.48861,12,2019,30344
193490038,12/14/2019,LARCENY-FROM VEHICLE,33.76526,-84.38216,12,2019,30308
193490071,12/14/2019,LARCENY-FROM VEHICLE,33.831070000000004,-84.36198,12,2019,30324
193490119,12/14/2019,LARCENY-FROM VEHICLE,33.81123,-84.35601,12,2019,30324
193490220,12/15/2019,LARCENY-FROM VEHICLE,33.84319,-84.38211,12,2019,30305
193490288,12/14/2019,LARCENY-FROM VEHICLE,33.75553,-84.37942,12,2019,30334
193490394,12/15/2019,LARCENY-FROM VEHICLE,33.76595,-84.32882,12,2019,30307
193490453,12/15/2019,LARCENY-FROM VEHICLE,33.76316,-84.38911,12,2019,30313
193490705,12/15/2019,LARCENY-FROM VEHICLE,33.80673,-84.41315999999999,12,2019,30363
193490801,12/15/2019,LARCENY-FROM VEHICLE,33.76269,-84.39702,12,2019,30313
193490881,12/15/2019,LARCENY-FROM VEHICLE,33.69168,-84.4872,12,2019,30311
193490929,12/15/2019,LARCENY-FROM VEHICLE,33.78917,-84.42803,12,2019,30318
193490978,12/15/2019,LARCENY-FROM VEHICLE,33.82065,-84.45537,12,2019,30318
193491011,12/15/2019,LARCENY-FROM VEHICLE,33.77412,-84.36179,12,2019,30308
193491037,12/15/2019,LARCENY-FROM VEHICLE,33.7398,-84.41751,12,2019,30310
193491046,12/15/2019,LARCENY-FROM VEHICLE,33.77411,-84.38484,12,2019,30308
193491068,12/15/2019,LARCENY-FROM VEHICLE,33.737120000000004,-84.43044,12,2019,30310
193491184,12/12/2019,LARCENY-FROM VEHICLE,33.77347,-84.35767,12,2019,30307
193491292,12/15/2019,LARCENY-FROM VEHICLE,33.76742,-84.39315,12,2019,30313
193491335,12/15/2019,LARCENY-FROM VEHICLE,33.84075,-84.36979000000001,12,2019,30305
193491426,12/15/2019,LARCENY-FROM VEHICLE,33.75929,-84.3312,12,2019,30307
193491620,12/15/2019,LARCENY-FROM VEHICLE,33.760709999999996,-84.39469,12,2019,30313
193491629,12/15/2019,LARCENY-FROM VEHICLE,33.809020000000004,-84.41277,12,2019,30363
193491637,12/15/2019,LARCENY-FROM VEHICLE,33.77296,-84.36504000000001,12,2019,30308
193491642,12/15/2019,LARCENY-FROM VEHICLE,33.85865,-84.38101999999999,12,2019,30305
193491657,12/15/2019,LARCENY-FROM VEHICLE,33.76932,-84.35552,12,2019,30307
193491673,12/15/2019,LARCENY-FROM VEHICLE,33.8371,-84.37185,12,2019,30305
193491704,12/15/2019,LARCENY-FROM VEHICLE,33.829840000000004,-84.36357,12,2019,30324
193491749,12/15/2019,LARCENY-FROM VEHICLE,33.76597,-84.39468000000001,12,2019,30313
193491791,12/15/2019,LARCENY-FROM VEHICLE,33.779090000000004,-84.36717,12,2019,30308
193490652,12/13/2019,BURGLARY-RESIDENCE,33.84308,-84.35563,12,2019,30326
193490916,12/15/2019,BURGLARY-RESIDENCE,33.68823,-84.35679,12,2019,30315
193491779,12/15/2019,BURGLARY-RESIDENCE,33.82046,-84.4723,12,2019,30318
193490910,12/15/2019,LARCENY-FROM VEHICLE,33.78999,-84.47156,12,2019,30318
193491529,12/15/2019,LARCENY-FROM VEHICLE,33.70588,-84.39604,12,2019,30315
193490800,12/11/2019,BURGLARY-NONRES,33.73049,-84.33691,12,2019,30316
193491067,12/14/2019,BURGLARY-NONRES,33.82369,-84.35056,12,2019,30324
193490091,12/15/2019,AGG ASSAULT,33.70928,-84.45571,12,2019,30311
193491423,12/15/2019,AGG ASSAULT,33.72181,-84.39107,12,2019,30312
193491734,12/15/2019,AGG ASSAULT,33.723240000000004,-84.4038,12,2019,30310
193490713,12/15/2019,AGG ASSAULT,33.74505,-84.40523,12,2019,30303
193490391,12/15/2019,AGG ASSAULT,33.756859999999996,-84.46887,12,2019,30311
193491436,12/15/2019,AGG ASSAULT,33.758109999999995,-84.50389,12,2019,30311
193490045,12/15/2019,AGG ASSAULT,33.77615,-84.38261999999999,12,2019,30308
193501029,12/16/2019,AGG ASSAULT,33.78068,-84.38493000000001,12,2019,30308
193500154,12/16/2019,AGG ASSAULT,33.75724,-84.37952,12,2019,30334
193500193,12/16/2019,AGG ASSAULT,33.72828,-84.42220999999999,12,2019,30310
193500415,12/16/2019,AGG ASSAULT,33.77579,-84.46904,12,2019,30318
193501416,12/16/2019,AGG ASSAULT,33.7501,-84.47555,12,2019,30311
193501836,12/16/2019,AGG ASSAULT,33.77544,-84.47041999999999,12,2019,30318
193501870,12/16/2019,AGG ASSAULT,33.704390000000004,-84.4634,12,2019,30311
193500434,12/16/2019,AGG ASSAULT,33.76235,-84.49856,12,2019,30311
193502133,12/16/2019,LARCENY-FROM VEHICLE,33.78297,-84.35435,12,2019,30306
193502151,12/16/2019,LARCENY-FROM VEHICLE,33.76376,-84.35075,12,2019,30307
193502197,12/16/2019,LARCENY-FROM VEHICLE,33.77412,-84.36228,12,2019,30308
193500685,12/13/2019,BURGLARY-NONRES,33.66548,-84.38382,12,2019,30354
193490088,12/15/2019,BURGLARY-NONRES,33.684309999999996,-84.51541999999999,12,2019,30331
193501369,12/14/2019,LARCENY-FROM VEHICLE,33.73421,-84.34904,12,2019,30316
193501559,12/16/2019,LARCENY-FROM VEHICLE,33.68294,-84.39416999999999,12,2019,30315
193501938,12/15/2019,LARCENY-FROM VEHICLE,33.74485,-84.39005,12,2019,30334
193500580,12/15/2019,BURGLARY-RESIDENCE,33.67913,-84.3697,12,2019,30315
193500736,12/15/2019,BURGLARY-RESIDENCE,33.74948,-84.43798000000001,12,2019,30314
193500819,12/12/2019,BURGLARY-RESIDENCE,33.73292,-84.459,12,2019,30311
193500936,12/16/2019,BURGLARY-RESIDENCE,33.674240000000005,-84.49696999999999,12,2019,30344
193500990,12/9/2019,BURGLARY-RESIDENCE,33.70823,-84.35911999999999,12,2019,30315
193491732,12/13/2019,BURGLARY-RESIDENCE,33.66005,-84.50994,12,2019,30349
193500979,12/16/2019,BURGLARY-RESIDENCE,33.76655,-84.39568,12,2019,30313
193500048,12/15/2019,LARCENY-FROM VEHICLE,33.75253,-84.3721,12,2019,30334
193500220,12/16/2019,LARCENY-FROM VEHICLE,33.75367,-84.37543000000001,12,2019,30334
193500231,12/16/2019,LARCENY-FROM VEHICLE,33.82065,-84.45537,12,2019,30318
193500372,12/15/2019,LARCENY-FROM VEHICLE,33.77081,-84.37879000000001,12,2019,30308
193500549,12/15/2019,LARCENY-FROM VEHICLE,33.77134,-84.37931999999999,12,2019,30308
193500603,12/16/2019,LARCENY-FROM VEHICLE,33.73323,-84.43795,12,2019,30310
193500621,12/15/2019,LARCENY-FROM VEHICLE,33.76955,-84.37817,12,2019,30308
193500723,12/15/2019,LARCENY-FROM VEHICLE,33.76968,-84.50678,12,2019,30311
193500755,12/16/2019,LARCENY-FROM VEHICLE,33.80673,-84.41315999999999,12,2019,30363
193500824,12/15/2019,LARCENY-FROM VEHICLE,33.757459999999995,-84.3911,12,2019,30303
193500886,12/16/2019,LARCENY-FROM VEHICLE,33.73494,-84.44166,12,2019,30310
193500892,12/16/2019,LARCENY-FROM VEHICLE,33.74258,-84.3023,12,2019,30317
193501072,12/16/2019,LARCENY-FROM VEHICLE,33.774770000000004,-84.4067,12,2019,30313
193501163,12/15/2019,LARCENY-FROM VEHICLE,33.726890000000004,-84.41238,12,2019,30310
193501242,12/16/2019,LARCENY-FROM VEHICLE,33.68845,-84.49328,12,2019,30344
193501296,12/16/2019,LARCENY-FROM VEHICLE,33.75168,-84.38198,12,2019,30334
193501542,12/16/2019,LARCENY-FROM VEHICLE,33.74112,-84.34961,12,2019,30316
193501576,12/13/2019,LARCENY-FROM VEHICLE,33.776740000000004,-84.38147,12,2019,30308
193501579,12/15/2019,LARCENY-FROM VEHICLE,33.77661,-84.35678,12,2019,30306
193501655,12/16/2019,LARCENY-FROM VEHICLE,33.83399,-84.3841,12,2019,30305
193501681,12/16/2019,LARCENY-FROM VEHICLE,33.839529999999996,-84.38123,12,2019,30305
193501702,12/16/2019,LARCENY-FROM VEHICLE,33.7575,-84.39209,12,2019,30313
193501876,12/16/2019,LARCENY-FROM VEHICLE,33.78346,-84.38772,12,2019,30363
193501886,12/16/2019,LARCENY-FROM VEHICLE,33.78937,-84.35216,12,2019,30306
193501946,12/16/2019,LARCENY-FROM VEHICLE,33.74964,-84.40132,12,2019,30303
193501951,12/16/2019,LARCENY-FROM VEHICLE,33.82403,-84.36328,12,2019,30324
193501974,12/16/2019,LARCENY-FROM VEHICLE,33.7602,-84.38554,12,2019,30308
193501988,12/16/2019,LARCENY-FROM VEHICLE,33.77082,-84.35274,12,2019,30307
193502007,12/16/2019,LARCENY-FROM VEHICLE,33.837070000000004,-84.37018,12,2019,30305
193502013,12/14/2019,LARCENY-FROM VEHICLE,33.76157,-84.38314,12,2019,30308
193502020,12/16/2019,LARCENY-FROM VEHICLE,33.8195,-84.35199,12,2019,30324
193502022,12/16/2019,LARCENY-FROM VEHICLE,33.803340000000006,-84.39350999999999,12,2019,30309
193502045,12/16/2019,LARCENY-FROM VEHICLE,33.73984,-84.34733,12,2019,30316
193502062,12/16/2019,LARCENY-FROM VEHICLE,33.779090000000004,-84.36717,12,2019,30308
193482245,12/14/2019,LARCENY-FROM VEHICLE,33.77133,-84.38942,12,2019,30308
193500340,12/16/2019,ROBBERY-COMMERCIAL,33.69655,-84.48597,12,2019,30311
193502143,12/16/2019,ROBBERY-PEDESTRIAN,33.79704,-84.38374,12,2019,30309
193500673,12/16/2019,ROBBERY-COMMERCIAL,33.758590000000005,-84.3473,12,2019,30307
193501577,12/16/2019,ROBBERY-PEDESTRIAN,33.75537,-84.44906999999999,12,2019,30314
193500323,12/16/2019,AUTO THEFT,33.76319,-84.41611999999999,12,2019,30314
193500595,12/15/2019,AUTO THEFT,33.70698,-84.3745,12,2019,30315
193501957,12/16/2019,AUTO THEFT,33.79072,-84.39775999999999,12,2019,30363
193501993,12/16/2019,AUTO THEFT,33.71691,-84.39276,12,2019,30315
193500436,12/15/2019,LARCENY-NON VEHICLE,33.7741,-84.3786,12,2019,30308
193500534,12/16/2019,LARCENY-NON VEHICLE,33.69769,-84.36295,12,2019,30315
193500730,12/16/2019,LARCENY-NON VEHICLE,33.72098,-84.40083,12,2019,30312
193500963,12/6/2019,LARCENY-NON VEHICLE,33.65849,-84.38829,12,2019,30354
193500968,12/12/2019,LARCENY-NON VEHICLE,33.77343,-84.36350999999999,12,2019,30308
193501205,12/9/2019,LARCENY-NON VEHICLE,33.74473,-84.38358000000001,12,2019,30334
193501266,12/16/2019,LARCENY-NON VEHICLE,33.75555,-84.34799,12,2019,30307
193501339,12/16/2019,LARCENY-NON VEHICLE,33.71474,-84.38515,12,2019,30315
193501361,12/16/2019,LARCENY-NON VEHICLE,33.72793,-84.49786,12,2019,30311
193501728,12/16/2019,LARCENY-NON VEHICLE,33.74734,-84.50197,12,2019,30311
193501766,12/13/2019,LARCENY-NON VEHICLE,33.71705,-84.43531999999999,12,2019,30310
193501977,12/16/2019,LARCENY-NON VEHICLE,33.73822,-84.4429,12,2019,30310
193480008,12/12/2019,LARCENY-NON VEHICLE,33.78714,-84.50984,12,2019,30126
193500695,12/15/2019,LARCENY-NON VEHICLE,33.86609,-84.45237,12,2019,30339
193500699,12/15/2019,LARCENY-NON VEHICLE,33.756890000000006,-84.39112,12,2019,30303
193500805,12/9/2019,LARCENY-NON VEHICLE,33.78609,-84.38747,12,2019,30363
193500849,12/12/2019,LARCENY-NON VEHICLE,33.75595,-84.38854,12,2019,30303
193500974,12/16/2019,LARCENY-NON VEHICLE,33.809020000000004,-84.38284,12,2019,30309
193501030,12/16/2019,LARCENY-NON VEHICLE,33.683479999999996,-84.40624,12,2019,30354
193501103,12/16/2019,LARCENY-NON VEHICLE,33.77767,-84.38019,12,2019,30308
193500011,12/15/2019,LARCENY-NON VEHICLE,33.77276,-84.41089000000001,12,2019,30313
193500841,12/16/2019,LARCENY-NON VEHICLE,33.824,-84.36521,12,2019,30324
193501639,12/3/2019,LARCENY-NON VEHICLE,33.851820000000004,-84.3595,12,2019,30326
193501705,12/16/2019,LARCENY-NON VEHICLE,33.846759999999996,-84.36211999999999,12,2019,30326
193502028,12/16/2019,LARCENY-NON VEHICLE,33.846759999999996,-84.36211999999999,12,2019,30326
193501711,12/15/2019,ROBBERY-PEDESTRIAN,33.77411,-84.38722,12,2019,30308
193480961,12/14/2019,LARCENY-NON VEHICLE,33.79282,-84.39779,12,2019,30363
193510349,12/17/2019,LARCENY-NON VEHICLE,33.788000000000004,-84.3879,12,2019,30363
193511099,12/17/2019,LARCENY-NON VEHICLE,33.75826,-84.34796,12,2019,30307
193511383,12/17/2019,LARCENY-NON VEHICLE,33.851820000000004,-84.3595,12,2019,30326
193511937,12/17/2019,LARCENY-NON VEHICLE,33.737829999999995,-84.43553,12,2019,30310
193511968,12/17/2019,LARCENY-NON VEHICLE,33.7581,-84.50258000000001,12,2019,30311
193512157,12/17/2019,LARCENY-NON VEHICLE,33.846759999999996,-84.36211999999999,12,2019,30326
193510072,12/16/2019,LARCENY-NON VEHICLE,33.71624,-84.39229,12,2019,30315
193510751,12/12/2019,LARCENY-NON VEHICLE,33.73956,-84.4138,12,2019,30310
193510637,12/16/2019,LARCENY-NON VEHICLE,33.84329,-84.35876999999999,12,2019,30326
193510660,12/12/2019,LARCENY-NON VEHICLE,33.776379999999996,-84.37056,12,2019,30308
193511020,12/16/2019,LARCENY-NON VEHICLE,33.71265,-84.38842,12,2019,30315
193511054,12/8/2019,LARCENY-NON VEHICLE,33.81395,-84.43106999999999,12,2019,30318
193511064,12/14/2019,LARCENY-NON VEHICLE,33.70827,-84.44404,12,2019,30310
193511131,12/17/2019,LARCENY-NON VEHICLE,33.73561,-84.45075,12,2019,30311
193511164,12/8/2019,LARCENY-NON VEHICLE,33.81395,-84.43106999999999,12,2019,30318
193511263,12/17/2019,LARCENY-NON VEHICLE,33.65872,-84.35215,12,2019,30288
193511356,12/17/2019,LARCENY-NON VEHICLE,33.77296,-84.36504000000001,12,2019,30308
193511361,12/17/2019,LARCENY-NON VEHICLE,33.73896,-84.40205999999999,12,2019,30303
193511588,12/17/2019,LARCENY-NON VEHICLE,33.7316,-84.44041,12,2019,30310
193511846,12/17/2019,LARCENY-NON VEHICLE,33.81623,-84.41929,12,2019,30309
193512027,12/17/2019,LARCENY-NON VEHICLE,33.6982,-84.42208000000001,12,2019,30344
193510395,12/17/2019,AUTO THEFT,33.71387,-84.38363000000001,12,2019,30315
193510574,12/16/2019,AUTO THEFT,33.86123,-84.37591,12,2019,30326
193510600,12/17/2019,AUTO THEFT,33.67057,-84.51597,12,2019,30331
193510754,12/16/2019,AUTO THEFT,33.76362,-84.33834,12,2019,30307
193511720,12/10/2019,AUTO THEFT,33.67969,-84.36906,12,2019,30315
193511919,12/17/2019,AUTO THEFT,33.87789,-84.38014,12,2019,30342
193512017,12/17/2019,AUTO THEFT,33.844429999999996,-84.3711,12,2019,30305
193512154,12/17/2019,AUTO THEFT,33.844390000000004,-84.36941999999999,12,2019,30326
193512203,12/17/2019,AUTO THEFT,33.79275,-84.39694,12,2019,30363
193511300,12/17/2019,ROBBERY-RESIDENCE,33.75374,-84.44621,12,2019,30314
193511464,12/17/2019,ROBBERY-PEDESTRIAN,33.75504,-84.41457,12,2019,30313
193510308,12/17/2019,ROBBERY-PEDESTRIAN,33.734120000000004,-84.43127,12,2019,30310
193512003,12/17/2019,ROBBERY-PEDESTRIAN,33.81864,-84.38865,12,2019,30309
193510247,12/17/2019,ROBBERY-COMMERCIAL,33.70105,-84.45656,12,2019,30344
193510525,12/15/2019,BURGLARY-RESIDENCE,33.75057,-84.45906,12,2019,30311
193510830,12/17/2019,BURGLARY-RESIDENCE,33.68716,-84.36231,12,2019,30315
193510316,12/17/2019,LARCENY-FROM VEHICLE,33.70091,-84.37558,12,2019,30315
193511086,12/16/2019,LARCENY-NON VEHICLE,33.786390000000004,-84.38064,12,2019,30309
193510406,12/16/2019,LARCENY-FROM VEHICLE,33.75932,-84.37442,12,2019,30308
193510425,12/15/2019,LARCENY-FROM VEHICLE,33.79017,-84.34761999999999,12,2019,30306
193510640,12/17/2019,LARCENY-FROM VEHICLE,33.746759999999995,-84.35595,12,2019,30316
193510702,12/17/2019,LARCENY-FROM VEHICLE,33.66548,-84.38382,12,2019,30354
193510796,12/17/2019,LARCENY-FROM VEHICLE,33.80105,-84.42371,12,2019,30318
193510874,12/16/2019,LARCENY-FROM VEHICLE,33.769009999999994,-84.37444,12,2019,30308
193510880,12/16/2019,LARCENY-FROM VEHICLE,33.76614,-84.3876,12,2019,30308
193510964,12/14/2019,LARCENY-FROM VEHICLE,33.747279999999996,-84.40426,12,2019,30303
193510979,12/16/2019,LARCENY-FROM VEHICLE,33.81469,-84.41864,12,2019,30363
193511034,12/17/2019,LARCENY-FROM VEHICLE,33.76879,-84.39582,12,2019,30313
193511199,12/16/2019,LARCENY-FROM VEHICLE,33.75574,-84.39293,12,2019,30303
193511224,12/16/2019,LARCENY-FROM VEHICLE,33.7369,-84.39333,12,2019,30312
193511268,12/17/2019,LARCENY-FROM VEHICLE,33.773740000000004,-84.35278000000001,12,2019,30307
193511593,12/16/2019,LARCENY-FROM VEHICLE,33.78641,-84.35179000000001,12,2019,30306
193511928,12/17/2019,LARCENY-FROM VEHICLE,33.76263,-84.39675,12,2019,30313
193511944,12/17/2019,LARCENY-FROM VEHICLE,33.74708,-84.35732,12,2019,30316
193511963,12/17/2019,LARCENY-FROM VEHICLE,33.75932,-84.44247,12,2019,30314
193512019,12/16/2019,LARCENY-FROM VEHICLE,33.713409999999996,-84.44440999999999,12,2019,30310
193512034,12/17/2019,LARCENY-FROM VEHICLE,33.69597,-84.53536,12,2019,30331
193512128,12/17/2019,LARCENY-FROM VEHICLE,33.746390000000005,-84.37285,12,2019,30312
193512182,12/17/2019,LARCENY-FROM VEHICLE,33.7464,-84.36910999999999,12,2019,30312
193512189,12/17/2019,LARCENY-FROM VEHICLE,33.754329999999996,-84.36293,12,2019,30312
193512210,12/17/2019,LARCENY-FROM VEHICLE,33.68845,-84.49328,12,2019,30344
193512257,12/17/2019,LARCENY-FROM VEHICLE,33.79326,-84.37273,12,2019,30309
193512291,12/17/2019,LARCENY-FROM VEHICLE,33.76871,-84.39471,12,2019,30313
193512320,12/17/2019,LARCENY-FROM VEHICLE,33.78223,-84.36922,12,2019,30308
193512358,12/17/2019,LARCENY-FROM VEHICLE,33.806999999999995,-84.37335,12,2019,30309
193512414,12/17/2019,LARCENY-FROM VEHICLE,33.83303,-84.36305,12,2019,30324
193510040,12/17/2019,AGG ASSAULT,33.7678,-84.38297,12,2019,30308
193510462,12/17/2019,AGG ASSAULT,33.75188,-84.49244,12,2019,30311
193512177,12/17/2019,AGG ASSAULT,33.76331,-84.43914000000001,12,2019,30314
193510185,12/17/2019,AGG ASSAULT,33.81,-84.39583,12,2019,30309
193511990,12/17/2019,AGG ASSAULT,33.70827,-84.45385,12,2019,30311
193510043,12/17/2019,AGG ASSAULT,33.750890000000005,-84.41635,12,2019,30314
193520169,12/18/2019,AGG ASSAULT,33.74279,-84.41771,12,2019,30310
193522385,12/18/2019,AGG ASSAULT,33.75274,-84.40069,12,2019,30313
193521692,12/18/2019,AGG ASSAULT,33.72443,-84.39981999999999,12,2019,30312
193522257,12/18/2019,AGG ASSAULT,33.74534,-84.34923,12,2019,30316
193520697,12/18/2019,AGG ASSAULT,33.82403,-84.36328,12,2019,30324
193521583,12/18/2019,AGG ASSAULT,33.72217,-84.42494,12,2019,30310
193520067,12/17/2019,LARCENY-FROM VEHICLE,33.81123,-84.35601,12,2019,30324
193520073,12/17/2019,LARCENY-FROM VEHICLE,33.79789,-84.37101,12,2019,30309
193520438,12/17/2019,LARCENY-FROM VEHICLE,33.71682,-84.44538,12,2019,30310
193520505,12/17/2019,LARCENY-FROM VEHICLE,33.71371,-84.42171,12,2019,30310
193520657,12/3/2019,LARCENY-FROM VEHICLE,33.75362,-84.49558,12,2019,30311
193520888,12/18/2019,LARCENY-FROM VEHICLE,33.79658,-84.45244,12,2019,30318
193521076,12/18/2019,LARCENY-FROM VEHICLE,33.827329999999996,-84.44164,12,2019,30327
193521393,12/17/2019,LARCENY-FROM VEHICLE,33.822359999999996,-84.35173,12,2019,30324
193521474,12/16/2019,LARCENY-FROM VEHICLE,33.76299,-84.35777,12,2019,30307
193521539,12/18/2019,LARCENY-FROM VEHICLE,33.75737,-84.40699000000001,12,2019,30313
193522030,12/16/2019,LARCENY-FROM VEHICLE,33.76491,-84.3826,12,2019,30308
193522050,12/18/2019,LARCENY-FROM VEHICLE,33.76392,-84.38919,12,2019,30308
193522252,12/18/2019,LARCENY-FROM VEHICLE,33.80673,-84.41315999999999,12,2019,30363
193522263,12/18/2019,LARCENY-FROM VEHICLE,33.84624,-84.36844,12,2019,30326
193522266,12/18/2019,LARCENY-FROM VEHICLE,33.78285,-84.41126,12,2019,30363
193522308,12/18/2019,LARCENY-FROM VEHICLE,33.81595,-84.39050999999999,12,2019,30309
193522316,12/18/2019,LARCENY-FROM VEHICLE,33.85988,-84.38156,12,2019,30305
193522399,12/18/2019,LARCENY-FROM VEHICLE,33.75662,-84.36706,12,2019,30308
193522412,12/18/2019,LARCENY-FROM VEHICLE,33.773309999999995,-84.40403,12,2019,30313
193522486,12/18/2019,LARCENY-FROM VEHICLE,33.74579,-84.40387,12,2019,30303
193522515,12/18/2019,LARCENY-FROM VEHICLE,33.78559,-84.38365,12,2019,30363
193530558,12/18/2019,LARCENY-FROM VEHICLE,33.779090000000004,-84.36717,12,2019,30308
193520329,12/18/2019,BURGLARY-NONRES,33.699290000000005,-84.40751,12,2019,30315
193520655,12/17/2019,BURGLARY-NONRES,33.81,-84.39583,12,2019,30309
193520557,12/17/2019,LARCENY-FROM VEHICLE,33.70471,-84.37885,12,2019,30315
193520072,12/17/2019,BURGLARY-RESIDENCE,33.674240000000005,-84.49696999999999,12,2019,30344
193520546,12/17/2019,BURGLARY-RESIDENCE,33.668,-84.39493,12,2019,30354
193521148,12/18/2019,BURGLARY-RESIDENCE,33.741620000000005,-84.42251,12,2019,30310
193520482,12/17/2019,BURGLARY-RESIDENCE,33.75057,-84.45906,12,2019,30311
193520508,12/13/2019,BURGLARY-RESIDENCE,33.756209999999996,-84.44901,12,2019,30314
193502090,12/16/2019,LARCENY-FROM VEHICLE,33.778529999999996,-84.38431,12,2019,30308
193520040,12/18/2019,ROBBERY-PEDESTRIAN,33.73961,-84.34602,12,2019,30316
193522284,12/18/2019,ROBBERY-PEDESTRIAN,33.75177,-84.4857,12,2019,30311
193520797,12/18/2019,AUTO THEFT,33.7225,-84.40283000000001,12,2019,30310
193521130,12/18/2019,AUTO THEFT,33.72186,-84.38105,12,2019,30312
193521958,12/18/2019,AUTO THEFT,33.687459999999994,-84.38956,12,2019,30315
193522151,12/16/2019,AUTO THEFT,33.79333,-84.47416,12,2019,30318
193522178,12/17/2019,AUTO THEFT,33.71828,-84.3933,12,2019,30315
